2024-04-26 22:26:00 , 103.2261
2024-04-26 22:27:00 , 103.22392950000001
2024-04-26 22:28:00 , 103.2237885
2024-04-26 22:29:00 , 103.2322465
2024-04-26 22:30:00 , 103.2367875
2024-04-26 22:31:00 , 103.2367875
2024-04-26 22:32:00 , 103.2242885
2024-04-26 22:33:00 , 103.2248565
2024-04-26 22:34:00 , 103.2253895
2024-04-26 22:35:00 , 103.22578850000001
2024-04-26 22:36:00 , 103.22293549999999
2024-04-26 22:37:00 , 103.22293549999999
2024-04-26 22:38:00 , 103.22293549999999
2024-04-26 22:39:00 , 103.22293549999999
2024-04-26 22:40:00 , 103.22293549999999
2024-04-26 22:41:00 , 103.22293549999999
